PuntoConteo,Dia,Liviano,Autobuses,C23E,C4E,C5E
2900,17/10/2019,118626,1268,1433,1035,1445
2900,17/11/2015,93731,1042,1152,995,1175
2900,17/11/2016,97639,1283,1287,945,1181
2900,17/11/2017,87307,978,1126,760,1099
2900,17/11/2018,116542,983,1094,1041,1376
2900,17/11/2019,88231,395,1094,1041,1376
2900,17/12/2015,101766,1036,1429,1021,1164
2900,17/12/2016,95560,884,1045,823,1190
2900,17/12/2017,71746,395,430,498,761
2900,17/12/2018,120228,1208,1317,1057,1322
2900,17/12/2019,85330,788,430,498,761
2900,18/01/2015,58461,361,420,556,366
2900,18/01/2016,105966,980,1161,1026,1254
2900,18/01/2017,96599,1192,1227,882,1184
2900,18/01/2018,79854,834,963,752,1090
2900,18/01/2019,117632,1345,1534,1164,1535
2900,18/02/2015,97078,1140,1259,1069,1094
2900,18/02/2016,97303,1213,1287,952,1110
2900,18/02/2017,97376,963,1129,886,1213
2900,18/02/2018,66025,330,420,466,663
2900,18/02/2019,111625,1232,1410,986,1309
2900,18/03/2015,96870,1045,1166,1065,1068
2900,18/03/2016,99442,1289,1357,960,1136
2900,18/03/2017,99392,1019,1066,853,1217
2900,18/03/2018,97068,452,541,663,849
2900,18/03/2019,112968,1340,1378,1060,1283
2900,18/04/2015,110982,841,998,1136,1101
2900,18/04/2016,88713,1062,1069,845,985
2900,18/04/2017,93363,1303,1350,916,1235
2900,18/04/2018,116384,1295,1504,1139,1547
2900,18/04/2019,73115,389,584,466,782
2900,18/05/2015,106591,1090,1064,1049,1168
2900,18/05/2016,96511,1148,1238,917,1168
2900,18/05/2017,96448,1287,1415,949,1284
2900,18/05/2018,117555,1309,1476,1094,1506
2900,18/05/2019,113323,860,1106,998,1180
2900,18/06/2015,118918,1212,1258,1209,1272
2900,18/06/2016,90103,789,973,803,1000
2900,18/06/2017,75374,308,413,510,660
2900,18/06/2018,13952,5448,3209,4481,1853
2900,18/06/2019,114022,1330,1498,1182,1461
2900,18/07/2015,105367,872,967,1152,1207
2900,18/07/2016,90297,1075,1123,848,1006
2900,18/07/2017,93779,1137,1267,953,1227
2900,18/07/2018,13952,5448,3209,4481,1853
2900,18/07/2019,118917,1266,1443,1165,1391
2900,18/08/2015,114796,1216,1342,1235,1313
2900,18/08/2016,98371,1175,1244,878,1104
2900,18/08/2017,102711,1282,1318,940,1265
2900,18/08/2018,13952,5448,3209,4481,1853
2900,18/08/2019,91762,391,531,650,717
2900,18/09/2015,99265,1158,1298,989,1130
2900,18/09/2016,72270,337,396,548,601
2900,18/09/2017,87256,1215,1103,765,1137
2900,18/09/2018,109124,1175,1301,1133,1313
2900,18/09/2019,116853,1368,320,733,940
2900,18/10/2015,75483,370,460,554,548
2900,18/10/2016,86924,1062,1054,770,1004
2900,18/10/2017,81767,931,980,832,1066
2900,18/10/2018,229046,2650,2694,2172,2952
2900,18/10/2019,121229,1372,1347,1086,1476
2900,18/11/2015,93651,1100,1230,956,1176
2900,18/11/2016,101559,1411,1321,966,1157
2900,18/11/2017,81321,678,830,777,953
2900,18/11/2018,99706,436,516,658,833
2900,18/11/2019,94938,1142,516,658,833
2900,18/12/2015,105644,1182,1472,1013,1166
2900,18/12/2016,85542,471,485,525,817
2900,18/12/2017,79696,718,896,724,990
2900,18/12/2018,121176,1275,1424,1114,1551
2900,18/12/2019,88390,912,896,724,990
2900,19/01/2015,71224,840,971,865,747
2900,19/01/2016,114788,1092,1319,1288,1425
2900,19/01/2017,97649,1182,1291,959,1223
2900,19/01/2018,84632,853,1009,740,1117
2900,19/01/2019,109439,907,1034,998,1376
2900,19/02/2015,98109,1107,1272,981,1109
2900,19/02/2016,99974,1138,1259,999,1129
2900,19/02/2017,80050,501,478,550,762
2900,19/02/2018,79728,937,969,779,1051
2900,19/02/2019,116619,1277,1414,1163,1400
2900,19/03/2015,97183,1109,1296,1017,1030
2900,19/03/2016,92887,849,1055,907,1121
2900,19/03/2017,84780,535,527,551,742
2900,19/03/2018,113096,1286,1294,1039,1343
2900,19/03/2019,109551,1245,1429,1084,1396
2900,19/04/2015,87548,464,548,709,591
2900,19/04/2016,93510,1099,1221,936,1102
2900,19/04/2017,95557,1227,1407,995,1310
2900,19/04/2018,115059,1313,1467,1139,1495
2900,19/04/2019,51998,264,231,178,333
2900,19/05/2015,113080,1192,1291,1152,1269
2900,19/05/2016,97178,1110,1225,930,1099
2900,19/05/2017,98726,1330,1522,943,1282
2900,19/05/2018,109573,857,1076,958,1294
2900,19/05/2019,92312,371,489,581,673
2900,19/06/2015,125106,1221,1345,1242,1330
2900,19/06/2016,76173,307,389,453,570
2900,19/06/2017,89394,1058,1157,790,1029
2900,19/06/2018,14500,5753,3284,4679,1868
2900,19/06/2019,118008,1343,1533,1222,1462
2900,19/07/2015,89634,420,468,710,620
2900,19/07/2016,92512,1137,1206,961,1174
2900,19/07/2017,96442,1180,1277,922,1209
2900,19/07/2018,14500,5753,3284,4679,1868
2900,19/07/2019,123014,1391,1565,1172,1497
2900,19/08/2015,114149,1178,1305,1241,1359
2900,19/08/2016,101508,1280,1259,905,1144
2900,19/08/2017,91458,839,1038,797,1130
2900,19/08/2018,14500,5753,3284,4679,1868
2900,19/08/2019,109996,1141,1282,1032,1209
2900,19/09/2015,88669,756,939,907,910
2900,19/09/2016,88534,1094,1149,789,1010
2900,19/09/2017,91324,1209,1210,868,1222
2900,19/09/2018,110335,1180,1350,1052,1343
2900,19/09/2019,116749,1362,212,424,686
2900,19/10/2015,88941,1029,1144,880,910
2900,19/10/2016,93014,1147,1201,891,1172
2900,19/10/2017,84297,933,1049,774,1153
2900,19/10/2018,233368,2712,2920,2268,2812
2900,19/10/2019,113054,855,1460,1134,1406
2900,19/11/2015,98544,1124,1339,1032,1135
2900,19/11/2016,93875,889,961,888,1036
2900,19/11/2017,69949,328,384,443,586
2900,19/11/2018,108144,1207,1216,952,1181
2900,19/11/2019,97186,1180,1216,952,1181
2900,19/12/2015,99229,920,1112,878,1167
2900,19/12/2016,99337,1019,1096,811,1087
2900,19/12/2017,83005,873,1071,818,1105
2900,19/12/2018,123129,1270,1487,1184,1545
2900,19/12/2019,83853,855,1071,818,1105
2900,20/01/2015,70776,828,1125,899,764
2900,20/01/2016,111902,1105,1308,1186,1394
2900,20/01/2017,100462,1221,1320,959,1244
2900,20/01/2018,78065,649,776,693,1052
2900,20/01/2019,91120,471,536,680,749
2900,20/02/2015,101217,1191,1319,1044,1022
2900,20/02/2016,92204,985,994,900,1089
2900,20/02/2017,96884,1335,1364,931,1239
2900,20/02/2018,82763,930,1070,856,1185
2900,20/02/2019,118160,1310,1429,1100,1492
2900,20/03/2015,102616,1186,1285,1067,1127
2900,20/03/2016,73598,445,552,552,707
2900,20/03/2017,94275,1238,1310,837,1175
2900,20/03/2018,115602,1336,1467,1166,1484
2900,20/03/2019,110495,1189,1272,1111,1390
2900,20/04/2015,107565,1102,1163,1089,1137
2900,20/04/2016,94614,1137,1174,921,1080
2900,20/04/2017,96347,1300,1349,974,1283
2900,20/04/2018,118949,1368,1489,1152,1534
2900,20/04/2019,65689,424,543,536,710
2900,20/05/2015,114512,1373,1322,1250,1244
2900,20/05/2016,99624,1168,1390,914,1207
2900,20/05/2017,91348,894,1031,836,1098
2900,20/05/2018,90791,376,476,585,712
2900,20/05/2019,108304,1194,1283,1020,1241
2900,20/06/2015,109933,793,1050,1145,1132
2900,20/06/2016,90260,933,1083,818,952
2900,20/06/2017,91484,1230,1294,894,1220
2900,20/06/2018,15579,6379,3727,5285,2124
2900,20/06/2019,118053,1366,1409,1259,1476
2900,20/07/2015,102573,1079,1149,1158,1110
2900,20/07/2016,95536,1214,1199,871,1147
2900,20/07/2017,96793,1153,1252,883,1261
2900,20/07/2018,15579,6379,3727,5285,2124
2900,20/07/2019,111070,1070,1082,1036,1188
2900,20/08/2015,115626,1249,1328,1293,1344
2900,20/08/2016,92052,845,891,801,1071
2900,20/08/2017,76346,341,420,528,581
2900,20/08/2018,15579,6379,3727,5285,2124
2900,20/08/2019,113023,1289,1403,1137,1382
2900,20/09/2015,71016,314,439,567,491
2900,20/09/2016,91160,1156,1184,899,1143
2900,20/09/2017,95212,1160,1258,921,1269
2900,20/09/2018,114950,1148,1380,1076,1365
2900,20/09/2019,119095,1382,239,451,670
2900,20/10/2015,94764,1063,1197,991,1087
2900,20/10/2016,90290,1139,1256,884,1098
2900,20/10/2017,84994,946,1053,835,1127
2900,20/10/2018,216116,1776,2096,1908,2658
2900,20/10/2019,94162,334,1048,954,1329
2900,20/11/2015,100044,1172,1295,1019,1183
2900,20/11/2016,80861,428,430,489,584
2900,20/11/2017,70713,861,964,627,902
2900,20/11/2018,113465,1317,1468,1080,1482
2900,20/11/2019,97749,1099,1468,1080,1482
2900,20/12/2015,85610,477,579,572,800
2900,20/12/2016,100722,1105,1294,941,1207
2900,20/12/2017,84770,877,1033,771,1134
2900,20/12/2018,124359,1271,1571,1137,1548
2900,20/12/2019,85025,877,1033,771,1134
2900,21/01/2015,52973,548,772,715,547
2900,21/01/2016,111730,1096,1310,1207,1386
2900,21/01/2017,96004,958,1044,862,1225
2900,21/01/2018,64078,297,330,415,638
2900,21/01/2019,114082,1202,1329,1060,1403
2900,21/02/2015,92803,810,978,947,1004
2900,21/02/2016,77461,479,479,589,600
2900,21/02/2017,97147,1375,1551,938,1299
2900,21/02/2018,82671,1052,1189,853,1129
2900,21/02/2019,117278,1313,1528,1105,1440
2900,21/03/2015,97276,827,1034,995,1072
2900,21/03/2016,83107,999,1016,861,980
2900,21/03/2017,97413,1253,1460,924,1325
2900,21/03/2018,113929,1416,1488,1110,1512
2900,21/03/2019,119816,1502,1418,1174,1372
2900,21/04/2015,114121,1184,1263,1271,1245
2900,21/04/2016,96884,1205,1193,971,1078
2900,21/04/2017,102092,1377,1451,973,1331
2900,21/04/2018,109906,837,1073,1000,1379
2900,21/04/2019,73373,304,465,592,756
2900,21/05/2015,116899,1195,1268,1152,1348
2900,21/05/2016,91014,731,973,800,1039
2900,21/05/2017,73562,350,412,491,604
2900,21/05/2018,104699,1178,1224,977,1225
2900,21/05/2019,112440,1384,1459,1076,1474
2900,21/06/2015,88819,387,460,664,629
2900,21/06/2016,90955,1003,1207,924,1054
2900,21/06/2017,96876,1311,1227,946,1143
2900,21/06/2018,14591,5720,3329,4730,1845
2900,21/06/2019,120754,1392,1503,1204,1539
2900,21/07/2015,112387,1162,1314,1298,1301
2900,21/07/2016,96799,1217,1252,905,1166
2900,21/07/2017,99646,1203,1328,943,1224
2900,21/07/2018,14591,5720,3329,4730,1845
2900,21/07/2019,93355,467,578,622,728
2900,21/08/2015,123987,1317,1366,1279,1311
2900,21/08/2016,74747,391,471,465,557
2900,21/08/2017,88588,1155,1123,800,1016
2900,21/08/2018,14591,5720,3329,4730,1845
2900,21/08/2019,117381,1341,1395,1158,1403
2900,21/09/2015,84502,1034,1083,863,927
2900,21/09/2016,93263,1219,1222,942,1185
2900,21/09/2017,91316,1060,1109,913,1135
2900,21/09/2018,116569,1208,1450,1085,1375
2900,21/09/2019,107818,919,196,451,662
2900,21/10/2015,93582,1151,1231,950,1145
2900,21/10/2016,94971,1210,1368,871,1186
2900,21/10/2017,79221,648,811,711,1017
2900,21/10/2018,179698,684,974,1216,1576
2900,21/10/2019,108451,1078,487,608,788
2900,21/11/2015,93027,824,992,878,1069
2900,21/11/2016,90906,1190,1164,835,1008
2900,21/11/2017,74387,885,965,747,1030
2900,21/11/2018,114200,1228,1464,1079,1429
2900,21/11/2019,85077,932,1464,1079,1429
2900,21/12/2015,93815,996,1155,893,1109
2900,21/12/2016,100355,1183,1443,950,1293
2900,21/12/2017,85231,855,1050,764,1077
2900,21/12/2018,125709,1381,1539,1193,1538
2900,21/12/2019,85490,855,1050,764,1077
2900,22/01/2015,52728,621,804,705,531
2900,22/01/2016,113649,1186,1340,1196,1379
2900,22/01/2017,81301,564,494,545,761
2900,22/01/2018,75104,779,860,672,987
2900,22/01/2019,115568,1247,1388,1140,1501
2900,22/02/2015,72256,404,483,580,537
2900,22/02/2016,89421,1081,1131,879,1025
2900,22/02/2017,96642,1335,1488,946,1318
2900,22/02/2018,79974,1034,1134,793,1180
2900,22/02/2019,120854,1367,1503,1219,1495
2900,22/03/2015,75432,386,496,635,470
2900,22/03/2016,84649,1022,1108,979,1038
2900,22/03/2017,97118,1297,1380,982,1335
2900,22/03/2018,116115,1350,1504,1236,1581
2900,22/03/2019,124467,1485,1563,1143,1508
2900,22/04/2015,115855,1196,1296,1229,1284
2900,22/04/2016,97736,1125,1262,1012,1068
2900,22/04/2017,94959,961,1054,888,1230
2900,22/04/2018,90294,410,562,649,736
2900,22/04/2019,103381,1090,1157,1026,1206
2900,22/05/2015,116188,1291,1364,1250,1273
2900,22/05/2016,79328,320,453,524,550
2900,22/05/2017,90293,1236,1246,848,1128
2900,22/05/2018,105923,1277,1383,1090,1420
2900,22/05/2019,116936,1387,1507,1164,1424
2900,22/06/2015,105744,1004,1088,1085,1141
2900,22/06/2016,91682,981,1212,884,1035
2900,22/06/2017,97877,1153,1205,869,1184
2900,22/06/2018,15983,6464,3713,5398,2115
2900,22/06/2019,111273,1025,1180,988,1337
2900,22/07/2015,113759,1208,1309,1313,1329
2900,22/07/2016,98128,1235,1269,934,1196
2900,22/07/2017,91386,846,948,814,1030
2900,22/07/2018,15983,6464,3713,5398,2115
2900,22/07/2019,111401,1202,1281,1033,1291
2900,22/08/2015,108560,945,1030,1144,1142
2900,22/08/2016,89384,1094,1083,806,983
2900,22/08/2017,96301,1167,1273,928,1193
2900,22/08/2018,15983,6464,3713,5398,2115
2900,22/08/2019,118883,1264,1411,1097,1523
2900,22/09/2015,92314,988,1124,1008,1042
2900,22/09/2016,94867,1215,1208,891,1151
2900,22/09/2017,82601,917,1005,804,1067
2900,22/09/2018,108062,838,1098,946,1362
2900,22/09/2019,89873,290,235,424,639
2900,22/10/2015,97864,1097,1292,976,1142
2900,22/10/2016,91356,893,947,846,1091
2900,22/10/2017,64882,286,342,477,537
2900,22/10/2018,214100,2332,2530,1964,2424
2900,22/10/2019,114407,1351,1265,982,1212
2900,22/11/2015,74957,396,429,535,563
2900,22/11/2016,95453,1135,1252,957,1153
2900,22/11/2017,74969,844,1009,763,1035
2900,22/11/2018,116810,1250,1428,1098,1508
2900,22/11/2019,86624,989,1428,1098,1508
2900,22/12/2015,97749,1042,1356,914,1207
2900,22/12/2016,103214,1134,1355,980,1255
2900,22/12/2017,88260,855,1060,765,1123
2900,22/12/2018,118837,954,1286,1050,1419
2900,22/12/2019,88531,855,1060,765,1123
2900,23/01/2015,55850,584,871,685,559
2900,23/01/2016,101463,807,1014,1069,1278
2900,23/01/2017,92892,1278,1339,888,1223
2900,23/01/2018,80307,828,975,816,1081
2900,23/01/2019,116698,1308,1432,1181,1525
2900,23/02/2015,89796,1116,1133,912,1002
2900,23/02/2016,93953,1115,1251,966,1116
2900,23/02/2017,96526,1320,1505,954,1347
2900,23/02/2018,81952,956,1055,802,1083
2900,23/02/2019,110667,961,1207,990,1360
2900,23/03/2015,87564,1060,1064,903,916
2900,23/03/2016,83279,910,1098,902,1117
2900,23/03/2017,96931,1316,1378,970,1355
2900,23/03/2018,118588,1384,1525,1166,1556
2900,23/03/2019,114349,1031,1156,1060,1333
2900,23/04/2015,117689,1167,1340,1230,1290
2900,23/04/2016,89492,759,970,806,1026
2900,23/04/2017,77666,420,503,556,630
2900,23/04/2018,106833,1151,1340,1005,1303
2900,23/04/2019,113334,1464,1454,1224,1394
2900,23/05/2015,107110,801,1042,1115,1059
2900,23/05/2016,89592,1052,1102,803,956
2900,23/05/2017,96172,1295,1363,952,1323
2900,23/05/2018,111921,1264,1386,1087,1437
2900,23/05/2019,115509,1396,1531,1128,1476
2900,23/06/2015,110976,1079,1242,1226,1364
2900,23/06/2016,93700,1055,1193,937,1082
2900,23/06/2017,101556,1304,1325,936,1167
2900,23/06/2018,14313,5379,3302,4642,1871
2900,23/06/2019,92687,459,495,627,788
2900,23/07/2015,115870,1133,1278,1304,1278
2900,23/07/2016,87711,897,970,903,1036
2900,23/07/2017,73059,381,444,504,598
2900,23/07/2018,14313,5379,3302,4642,1871
2900,23/07/2019,116022,1281,1463,1190,1474
2900,23/08/2015,86502,456,483,682,587
2900,23/08/2016,93164,1128,1246,906,1132
2900,23/08/2017,94831,1205,1209,882,1245
2900,23/08/2018,14313,5379,3302,4642,1871
2900,23/08/2019,123897,1412,1492,1180,1484
2900,23/09/2015,90486,1033,1232,1039,1029
2900,23/09/2016,96649,1294,1297,959,1188
2900,23/09/2017,75496,569,779,675,984
2900,23/09/2018,90679,319,512,612,708
2900,23/09/2019,107392,1112,119,309,386
2900,23/10/2015,100905,1233,1260,989,1127
2900,23/10/2016,75989,386,385,481,566
2900,23/10/2017,76733,850,944,738,922
2900,23/10/2018,224740,2808,2708,2168,2904
2900,23/10/2019,115485,1371,1354,1084,1452
2900,23/11/2015,91338,1085,1141,872,1059
2900,23/11/2016,95827,1204,1274,943,1190
2900,23/11/2017,76870,870,1037,788,1025
2900,23/11/2018,124590,1269,1524,1210,1535
2900,23/11/2019,71678,1460,1524,1210,1535
2900,23/12/2015,97545,1070,1269,937,1122
2900,23/12/2016,101592,1085,1221,870,1192
2900,23/12/2017,79392,550,776,651,1026
2900,23/12/2018,101051,419,641,678,896
2900,23/12/2019,79628,550,776,651,1026
2900,24/01/2015,48935,425,675,664,448
2900,24/01/2016,85794,457,482,678,782
2900,24/01/2017,98408,1381,1612,1029,1341
2900,24/01/2018,79212,867,1013,865,1063
2900,24/01/2019,119125,1401,1437,1225,1487
2900,24/02/2015,94721,1106,1239,1062,1094
2900,24/02/2016,96339,1145,1250,1003,1106
2900,24/02/2017,101415,1438,1534,983,1340
2900,24/02/2018,82670,734,907,764,1034
2900,24/02/2019,91762,400,532,615,807
2900,24/03/2015,94110,1106,1307,1012,1056
2900,24/03/2016,62922,413,461,509,574
2900,24/03/2017,99963,1352,1507,1025,1329
2900,24/03/2018,108745,918,1118,1034,1438
2900,24/03/2019,94496,460,587,619,774
2900,24/04/2015,120573,1300,1440,1305,1320
2900,24/04/2016,74255,332,420,539,555
2900,24/04/2017,92378,1182,1278,836,1146
2900,24/04/2018,113523,1312,1449,1207,1535
2900,24/04/2019,116331,1420,1497,1206,1417
2900,24/05/2015,80284,334,503,666,577
2900,24/05/2016,96453,1218,1255,906,1174
2900,24/05/2017,97229,1337,1380,931,1311
2900,24/05/2018,113391,1165,1414,1102,1462
2900,24/05/2019,119022,1448,1524,1232,1446
2900,24/06/2015,113778,1079,1286,1214,1246
2900,24/06/2016,99478,1141,1350,934,1135
2900,24/06/2017,91686,876,937,839,1069
2900,24/06/2018,11536,4252,2573,3473,1475
2900,24/06/2019,109546,1180,1282,1073,1327
2900,24/07/2015,120263,1250,1379,1265,1325
2900,24/07/2016,67309,367,437,520,597
2900,24/07/2017,86757,1098,1182,812,1056
2900,24/07/2018,11536,4252,2573,3473,1475
2900,24/07/2019,119130,1406,1589,1221,1440
2900,24/08/2015,106350,1124,1208,1053,1076
2900,24/08/2016,95083,1136,1198,841,1141
2900,24/08/2017,96218,1071,1186,869,1293
2900,24/08/2018,11536,4252,2573,3473,1475
2900,24/08/2019,113003,885,1051,1003,1218
2900,24/09/2015,93890,1050,1143,985,990
2900,24/09/2016,90573,814,876,776,1047
2900,24/09/2017,63540,227,375,461,516
2900,24/09/2018,106127,1095,1169,1020,1208
2900,24/09/2019,113021,1355,191,401,588
2900,24/10/2015,89990,755,901,911,1014
2900,24/10/2016,86808,986,1078,775,1026
2900,24/10/2017,78671,914,999,742,1129
2900,24/10/2018,226068,2676,3108,2162,2918
2900,24/10/2019,116915,1241,1554,1081,1459
2900,24/11/2015,95437,1143,1234,958,1163
2900,24/11/2016,80214,926,1145,869,1006
2900,24/11/2017,79396,878,1086,804,1149
2900,24/11/2018,116834,924,1150,1043,1343
2900,24/11/2019,58683,860,1150,1043,1343
2900,24/12/2015,84981,695,915,879,1043
2900,24/12/2016,83471,532,742,723,966
2900,24/12/2017,61603,216,377,429,636
2900,24/12/2018,95689,517,818,751,1074
2900,24/12/2019,61787,216,377,429,636
2900,25/01/2015,45579,235,366,451,270
2900,25/01/2016,109297,1147,1170,1092,1311
2900,25/01/2017,98621,1391,1548,1023,1337
2900,25/01/2018,80685,816,957,820,1135
2900,25/01/2019,120949,1412,1429,1128,1521
2900,25/02/2015,98977,1085,1274,1015,1105
2900,25/02/2016,96060,1058,1259,950,1125
2900,25/02/2017,93483,941,1084,863,1227
2900,25/02/2018,66612,346,430,466,627
2900,25/02/2019,112657,1125,1354,1040,1262
2900,25/03/2015,96312,1153,1270,1050,1081
2900,25/03/2016,42995,285,177,184,200
2900,25/03/2017,89425,946,992,822,1102
2900,25/03/2018,87829,529,605,639,798
2900,25/03/2019,111552,1246,1301,1029,1252
2900,25/04/2015,107876,765,1070,1132,1114
2900,25/04/2016,89221,1051,1124,877,933
2900,25/04/2017,100185,1420,1365,970,1464
2900,25/04/2018,113187,1324,1473,1231,1568
2900,25/04/2019,121195,1486,1447,1186,1423
2900,25/05/2015,103303,1096,1181,1022,1084
2900,25/05/2016,96466,1223,1242,931,1145
2900,25/05/2017,97175,1288,1253,897,1372
2900,25/05/2018,114945,1305,1449,1023,1515
2900,25/05/2019,110343,987,1098,1021,1163
2900,25/06/2015,116631,1124,1263,1259,1225
2900,25/06/2016,90926,768,935,857,1011
2900,25/06/2017,77021,378,403,544,625
2900,25/06/2018,13907,5289,3240,4333,1745
2900,25/06/2019,113210,1299,1531,1158,1504
2900,25/07/2015,98411,766,852,922,978
2900,25/07/2016,62316,501,593,573,559
2900,25/07/2017,71304,670,841,638,877
2900,25/07/2018,13907,5289,3240,4333,1745
2900,25/07/2019,94772,886,913,812,983
2900,25/08/2015,114034,1195,1283,1250,1239
2900,25/08/2016,96626,1186,1201,916,1086
2900,25/08/2017,99000,1241,1330,882,1252
2900,25/08/2018,13907,5289,3240,4333,1745
2900,25/08/2019,91591,369,515,640,731
2900,25/09/2015,95917,1049,1268,987,1018
2900,25/09/2016,75310,333,387,522,537
2900,25/09/2017,72510,799,884,690,907
2900,25/09/2018,109414,1203,1342,1127,1432
2900,25/09/2019,116262,1315,201,442,699
2900,25/10/2015,71448,342,407,565,546
2900,25/10/2016,93136,1154,1214,954,1111
2900,25/10/2017,79351,912,971,786,1090
2900,25/10/2018,232350,2786,2820,2276,2892
2900,25/10/2019,120394,1350,1410,1138,1446
2900,25/11/2015,97202,1139,1291,1033,1150
2900,25/11/2016,88380,1016,1107,828,928
2900,25/11/2017,77257,636,822,756,968
2900,25/11/2018,98924,517,566,653,962
2900,25/11/2019,77814,843,566,653,962
2900,25/12/2015,64793,288,327,398,475
2900,25/12/2016,68654,222,245,331,447
2900,25/12/2017,54184,164,227,284,389
2900,25/12/2018,76600,268,317,471,627
2900,25/12/2019,54342,164,227,284,389
2900,26/01/2015,63381,700,853,806,694
2900,26/01/2016,108264,1164,1389,1221,1343
2900,26/01/2017,97712,1334,1498,1050,1360
2900,26/01/2018,78395,887,1015,762,1083
2900,26/01/2019,110939,969,1066,974,1401
2900,26/02/2015,101727,1173,1309,1058,1101
2900,26/02/2016,100890,1145,1302,985,1134
2900,26/02/2017,78540,439,510,545,723
2900,26/02/2018,76216,844,1010,707,957
2900,26/02/2019,116581,1298,1385,1167,1431
2900,26/03/2015,97834,1103,1254,1057,1081
2900,26/03/2016,50847,404,453,522,542
2900,26/03/2017,77599,393,439,551,644
2900,26/03/2018,99550,1083,1165,914,1138
2900,26/03/2019,115566,1474,1486,1190,1479
2900,26/04/2015,85865,368,536,720,556
2900,26/04/2016,92694,1145,1232,958,1103
